Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 10	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/wkkjTLhcNEbKOJMDFk0USK7u27tCkJp9vpFybVEaUtuktlCqaxDf1I4CV38thxDTu9vjyFkH1BtDh5mhIgaIjcx3xQYkqpf0k1KFV.pkg		JP0700-BLJS10001_00-EVENT00000000009			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 11	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/PNn9H3W9aNB1N6MsJx69TkTeGUmHCuTqPGal4AaxGQKlVU9RYmufsO1kGil2E62vaxYJ1GtR5VTo8lcW5QoY1k81dcF0EGEeaGL6X.pkg		JP0700-BLJS10001_00-EVENT00000000010			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 12	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/mKWiH1viiX7QxjEYj5TWHjWJWF7rb346CCBtXugqq1ee5SsdqyuDnptJ5WbOUs7uMOP65NRwQolKeE2x7wDMAEWLKO7URxBxaId9l.pkg		JP0700-BLJS10001_00-EVENT00000000011			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 13	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/xmuxEyqGpptpK8XIGh6OTD35dY5Vhc0kLOAu5rS4UlOYhRDLokd90maG9ktdiggqCNmbxqhjlCoIfLjBioLEKPDX71GNhusFjmAOk.pkg		JP0700-BLJS10001_00-EVENT00000000012			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 14	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/uqVmiTdPXGCbM2NTfrDtvYRgvSGtXrJrTInDlgTguNEIkN06QqA0EaJnUIeEQnwmCux4FCR8VcyX1SnVqDKDN1ys8cNEBywnKvyk9.pkg		JP0700-BLJS10001_00-EVENT00000000013			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 15	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/6FNlkWDB0OUQWH4hp9balh6vG4AR1wajW3BN9x6Y4rWFeJ6m9BPGFQhPPKgjt3PkUrAJSWtNG2IXB2n6UaN7h2A2LHuKEFTRF9JXG.pkg		JP0700-BLJS10001_00-EVENT00000000014			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 16	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/c8WcvNXvdXIya57FDHVEB2KEnJkDO4BNqOul40aKtanWCADAOchkISSpnHwiyiCCr9ix4c9Y1YeCBLUO8VsNDUDiLFTYirB1fIsf2.pkg		JP0700-BLJS10001_00-EVENT00000000015			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 17	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/Tt2UoyWB9rvKIOpfbFNcx479IDrqCPoI6xaHWln1Po9bEsQYxMUgrpXn9fiXU5gghf3G0eTgHOFgw59e5oakK3tlY8feJy2Pr8HOI.pkg		JP0700-BLJS10001_00-EVENT00000000016			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 18	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/yqSp06kL7r10iXy1lgr6H6DMWETQr8VAVKSE0Rq505H317bVLPRiAbDjEANeVU326jrHWqWDPohVnrwI81gTJakCY3oU57dgudnKc.pkg		JP0700-BLJS10001_00-EVENT00000000017			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 19	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/rL8X8pWCBtsfc6wHSWInNT9S8WTxMRs2YnswOc3C7g8mcJc7fgmHBYum15ipXMeCDnJPwsqvwkclaPUcrs8nXhKsAE1hhDTj3C4Oc.pkg		JP0700-BLJS10001_00-EVENT00000000018			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 20	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/j8yTXwcgf1LfuYwl4pd4nUVlvCCvDYnI6f1ck4bdRAydRS4GgtwwGAfM0UlH2Qyif1pxDfjAm6lltnb0rWjurpjIPmA5Dll4AETrr.pkg		JP0700-BLJS10001_00-EVENT00000000019			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 21	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/R6SOmRnQ3OlNQfQqP9V8FlQOOV7o8cdoRwP4WkDIaQdQ4IxTUUQjSGqryAyfHm3UMiBcIJEuN7G6c8sVyhFlblcM8E4tdUYiVWDGX.pkg		JP0700-BLJS10001_00-EVENT00000000020			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 22	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/c4XkNFrXMAiv5dgiS30pNTJKbHl5Ig4eJVYOgKIMCryMOYFbagRFuaAPRmEgl64ObE8j8lESvBKUq1rYk34e88D0w9QwvRisleQWq.pkg		JP0700-BLJS10001_00-EVENT00000000021			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 23	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/BKgnE8unJNNcko0VKYh2VT5e54TebJSfmrXKq9L8w5HydhO3KsuwgP0ycHJ0DWVkyQ9eUHII8eONmurQDv3RIom4KK79RxjyRNvmN.pkg		JP0700-BLJS10001_00-EVENT00000000022			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 24	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/i9XWT1uIB2KmcCpFK6lsFvjnaUtRv5233GdDX4TJXYWVylI3f9I5duKB4leeIrYosjjQQnFj2ex4lFiWn2HFlowj6pWJVBstSCPdB.pkg		JP0700-BLJS10001_00-EVENT00000000023			1677721	
BLJS10001	JP	Ridge Racer 7 UFRA SPECIAL EVENT 25	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/8f892tGjsFwUHVt5qboE9a5K4kLjBUaA76yqY2FMXwOxQ3Ngvbcjyhsam9gG1W7GogdD73ObT44pEDmRTMGp9MnKXGMYahS1xyChA.pkg		JP0700-BLJS10001_00-EVENT00000000024			1677721	
BLJS10001	JP	Ridge Racer 7 Katamari Damacy DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/pIaVNTEyWA9R8IffNBrv4TEjALjofKoUbDCIJ51PifrXogl36EA1m2Xys4eIyvRoEUPUHexwVWCGqqDJ0cVwAYMb4t2L7DiiKuEE2.pkg		JP0700-BLJS10001_00-STICKER000000000			1782579	
BLJS10001	JP	Ridge Racer 7 Taiko: Drum Master DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/2Dg2fn2Betib1HQsDDtcpo9OSdVn3iRpWwwNdifPIm9L4NjQmpfNqARy57BMJbKHI7U7MWBUMQuDUvKnUlwMfGajgLGpKE0qGNo2D.pkg		JP0700-BLJS10001_00-STICKER000000001			1782579	
BLJS10001	JP	Ridge Racer 7 Dengeki PS DECAL (POLYTAN)	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/mTY5sSEycnDTgS71v6YHQqfN3JxRIk8QrvA4YOsv4rWHrl2kuUHUqHjLerYYmW0aR9DjeWnf2SMOPKqKalDn28m0BbvQbeeUwM6Sw.pkg		JP0700-BLJS10001_00-STICKER000000002			1677721	
BLJS10001	JP	Ridge Racer 7 .hack G.U. DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/mWmKq646Q9Lsfw0P65CqFx6DydiYoIcw0TsWIACpSP2IhqmF3X2GpWjyHqk7qG6GoWNcIl9KJ8jGciFOY8w0SKGAUrHf1EI57k0Pu.pkg		JP0700-BLJS10001_00-STICKER000000003			1782579	
BLJS10001	JP	Ridge Racer 7 CODE GEASS DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/qvFsOngxstqL2GNvTpMjI4RYfPOBaCJ0dUxiWvBEaAxt3oK7DEdFF9KCHojKMk0vLvy5ytrJx4rV9F6kFvHSUuBli2IJrkuwFbd2R.pkg		JP0700-BLJS10001_00-STICKER000000004			1677721	
BLJS10001	JP	Ridge Racer 7 Eureka Seven+Bones DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/ydo6DTuktRUDgxH4ePTHH5OHqf9jXudGcqyj6SuhymiPFp3As3stjhR45Ns52SREqmwL0r5PwRJCmHnU0Y4rthXVHvQ82LtwTDtDy.pkg		JP0700-BLJS10001_00-STICKER000000005			1782579	
BLJS10001	JP	Ridge Racer 7 AQUARION DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/R4kjFLcQrRShstBoHyqiyT5uphObYlfixUlUVSGQe1jBfaG58E0avemmgTX47fExM3sTq905aWBGjVGoCmskfkDXmdMWuroNLg9Oq.pkg		JP0700-BLJS10001_00-STICKER000000006			1677721	
BLJS10001	JP	Ridge Racer 7 ACE COMBAT™5 DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/dQGV0BKksFRs1WfbrBwqNiNEqsTMbvecqvVNXbHvOsCg1dj1fdw9mDdvQ6CpODM3VwT0QiSgbF5pcivXkldUkcd7BH0wMxNaAHTEE.pkg		JP0700-BLJS10001_00-STICKER000000007			1887436	
BLJS10001	JP	Ridge Racer 7 Mainichi Issyo DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/W4l3hrvupHC08xMUWTFucttDPcBGnrxU2o1LODuPe29WKu7Qihnk3Rb60g268kIv4mgnhGS5kkCbvWmNDl89R9wRkmpVNjNSp5dR1.pkg		JP0700-BLJS10001_00-STICKER000000008			1782579	
BLJS10001	JP	Ridge Racer 7 ACE COMBAT ZERO DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/k9ScuOjdb2OQWP8Aiyr0PU1rha4nJ10pSE2heIhu6CbBwogMVGw9e8Q7YLpgfHPKg82FBG1PhSCS3ii0tO9iaOvke3sP5dI2uBbG7.pkg		JP0700-BLJS10001_00-STICKER000000010			1782579	
BLJS10001	JP	Ridge Racer 7 King Street Sounds DECAL	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/SO3WaM0Kffn0Kn4hFlwda3iy2ndw0v8syj716e0Mvsg6lcV8oYHSBvMXj8Hk4ISJn8Mvab3rrutkE8wyyBoNpqwwKrU8QV9W9f9Jx.pkg		JP0700-BLJS10001_00-STICKER000000011			1677721	
BLJS10001	JP	Ridge Racer 7 XEVIOUS DECAL SET	http://zeus.dl.playstation.net/cdn/JP0700/BLJS10001_00/wU0AcghUM35po5HVGGh4AGnpXD7niIx7qF8t0A7AHlokFDsDbXv04tRMcl4IlX969OWiyxc6ralQeDgUTWSEww6EgJ2eu3LR3lkWY.pkg		JP0700-BLJS10001_00-STICKER000000013			1782579	
BLJS10001	JP	Ridge Racer 7「PAC-MAN」Sticker Set	http://ares.dl.playstation.net/cdn/JP0700/BLJS10001_00/xf4FiRrQc5R5yaVMGXbkGGVQUEmULEfXHu9ktVPdCKdqLeqtfAoHl79jrWGuLdSydpEcKqHeA9N4CCa4qnbkBoSguS5bSLgQPT0YK.pkg		JP0700-BLJS10001_00-STICKER000000112	2020-01-03 14:48:52		18769510	
BLUS30007	US	The Elder Scrolls IV: Oblivion - Shivering Isles	http://zeus.dl.playstation.net/cdn/UP1003/BLUS30007_00/QIRSrAulDPR6t8hqTCsQG76623jTSeKhgUk4uC542poSe1SthocmSWY501w5kKYFLTy4DcwYppMMfY92EQ67T6epQ98SNFlnEp0gi.pkg		UP1003-BLUS30007_00-0000000000000001	2021-11-05 03:16:36		1288490188	
BLUS30008	US	Very Hard Sonic	http://zeus.dl.playstation.net/cdn/UP0177/BLUS30008_00/B1Tm8XFT2UNQunhKwVs4OTURObQjWUBQLRxiT79eFxNbeTCtJlC3ICcfpKGCDW23Whjly0gtxvOgMVvdo9sMUj2HC4tnQiTF9XAJR.pkg		UP0177-BLUS30008_00-SONICVHARD000001	2017-12-06 13:56:52		2516582	
BLUS30008	US	Very Hard Shadow	http://zeus.dl.playstation.net/cdn/UP0177/BLUS30008_00/lJFkQSRADITKLPdArtri5LnAhXBcjmGEAu47GRWW0lfyEI5vI3P7O5BC3jscO3IAodgdUwoQ4xaTP2UOkYuNtPFBnUAABj6l1vgqX.pkg		UP0177-BLUS30008_00-SONICVHARD000002	2017-12-06 13:56:52		2411724	
BLUS30008	US	Very Hard Silver	http://zeus.dl.playstation.net/cdn/UP0177/BLUS30008_00/Uwi98VPMOMwF8G4hTn0gbn1iaVcOubChSoV4ItenAliksgaLH5qevY4oJCXcByxTnu27nOvQRPh7UG50KcKU1vaKUMuSQKLk1AP7p.pkg		UP0177-BLUS30008_00-SONICVHARD000003	2017-12-06 13:57:04		2306867	
BLUS30036	US	Ninja Gaiden Sigma - Weapon Master Pack	http://zeus.dl.playstation.net/cdn/UP0325/BLUS30036_00/4s359EOELMimqjigvs6DB4tg5qE4VlCetjCc6dhWe45trenBgH2FC0irKAsQregumXfjOfYH0pdTWI2bMgyhrhEyoNU2VMlOh2Efa.pkg		UP0325-BLUS30036_00-NINJAGAIDENDOWN1	2017-11-26 22:40:38		166828441	
BLUS30036	US	Ninja Gaiden Sigma - Speed Master Pack	http://zeus.dl.playstation.net/cdn/UP0325/BLUS30036_00/4u3iKYlrxvxUufecYIq9TgdyxVoVOqy7RlW1d4edeVqkLqhUFrQKnoxuNAtnrBRmlsIpp6VW53U5cxsALKsLuQjImRO0xV7NkeJfj.pkg		UP0325-BLUS30036_00-NINJAGAIDENDOWN2	2017-11-26 22:40:38		166828441	
BLUS30036	US	Ninja Gaiden Sigma - Rachel Master Pack	http://zeus.dl.playstation.net/cdn/UP0325/BLUS30036_00/T2jdNaasssgFdRg7lURbxY1YrwP1Gj5qwheJ9GmUHNnRwcx4o3VyHgqiiKJJtvFThoro7WpXBrsgoWR48LxLQVOOl8TTOtrvvIQCO.pkg		UP0325-BLUS30036_00-NINJAGAIDENDOWN3	2017-11-26 22:40:38		166828441	
BLUS30050	US	Rock Band - Phoenix - 1901	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/WL1aa9uIV4sYUbD4lsgGXmwJiLtSxsbMxSwgNpV6GB46E1W0Ydrl8UlXgFUXjoSGL1mc6T6v4kActI52Pe6n5FcvJ2UArFEFXBEoH.pkg		UP0006-BLUS30050_00-RB1901XXXCCF03E4	2017-11-28 18:55:56		29674700	
BLUS30050	US	Rock Band 1 Export Key	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/0yc9D6GbNpdmpqwa1XyhkwXmMAuG7aCYH22E3MKT1QWdyLjyhNr5NlmERujMdBGENLkvwIgJTSH45DEeTjyb1lCwJA3Ce88VoO3Wo.pkg		UP0006-BLUS30050_00-RB1EXPORTCCF0099	2017-11-26 22:40:38		102400	
BLUS30050	US	Rock Band 2 - RB2 Bonus Tracks	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/8vnijm804KwxLH87WOryl26Silyec9f81gTrApx06PdVo5o0GnoEUULjxxa9Ul4Fgcevk0Qmm9Tjvr9A0ofwcBwi7J2Uir35m7DWo.pkg		UP0006-BLUS30050_00-RB2TWENTYCCF0111	2017-11-26 22:40:38		561722163	
BLUS30050	US	Rock Band - The Jackson 5 - ABC	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/g2xffXaWqYCSgt417NWK2rrubOMPnqGm4Psj9mYsA3WP8PwfIcwHDTEdck0rrIaNSXyNeVYmHtbQ7JWviWBVXhCi9Ni8ULFB3edgw.pkg		UP0006-BLUS30050_00-RBABCXXXXCCF0306	2017-11-28 18:56:28		30828134	
BLUS30050	US	Rock Band - AC DC Track Pack	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/77rOiJxAdO11EFTT5svsarpOocdUXMsLFvtPiL1IONkcgo8Bqj1kGMkXN3qA48BNuL2msK1cCr3iwHlaVnIoLqO6rSDe5EXBCEXQi.pkg		UP0006-BLUS30050_00-RBACDCPACCCF0112	2017-11-26 22:40:38		751304704	
BLUS30050	US	Rock Band - Avenged Sevenfold - Afterlife	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/4xXyuxoruhsCDKCV3YAs3SaFnohetB8M91SrUuqH8OtYDuehHkTPEu0rUAn3bey3PCcquwjE4rI8g6FaeMXG3NHFXPiCa5BGBOOGC.pkg		UP0006-BLUS30050_00-RBAFTERLICCF00A1	2017-11-26 22:40:38		55784243	
BLUS30050	US	Rock Band - Alice in Chains Track Pack 02	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/qYthj231NJJn26f46v0GGU18lS8mDoK9CL3dCnsOWVvm2TVnuSoytdJUNIRCif0JhM5uMAcRNsTo3PdDuBVNDahqwoF7xALfkfdch.pkg		UP0006-BLUS30050_00-RBAICPAC2CCF03CE	2017-11-26 22:40:38		180040499	
BLUS30050	US	Rock Band - Alice Cooper Track Pack	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/dE7gCB5phlQDeo7QIlVueJGEkaxBqVaXvVfwMgMJfScwGpQbHbaArStlQ231tvEtkyT6b22EDl1Fq9ECf4tufbPHb8y4DDF2r4xvB.pkg		UP0006-BLUS30050_00-RBALICEPACCF0258	2017-11-26 22:40:38		213594931	
BLUS30050	US	Rock Band - Alice in Chains Track Pack 01	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/hSWARJ9RtRmKNdlrFPxrCoUoBMstER4VlDdtOobF1YAq4qr10mIpA2xeRvaTPpNkjbYI1RxCiVRuK1rHnbI1kA11flgqGrIGnjpYJ.pkg		UP0006-BLUS30050_00-RBALICEPKCCF033E	2017-11-26 22:40:38		200802304	
BLUS30050	US	Rock Band - Little Fish - Am I Crazy	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/lLCiEc3Ga9iQubGwFbRngGx3Cu4efG2b0XiwpyjdxjDpFrBPOEeSMunTaPgIFcQXBugE18rnhxylyGfttGfMrMWCDS0v4WPitysgU.pkg		UP0006-BLUS30050_00-RBAMICRAZCCF0440	2017-11-26 22:40:38		29884416	
BLUS30050	US	Rock Band - Children of Bodom - Are You Dead Yet	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/oenlsjKEiD9UHMNQ6SUxrQbd9AN6rcXE4SlHCYS0FR5XkUr5qqVr3FF5ukYAO3TI0EAsTFA1H08FAl1l3TvShdDIMKIqKiKCspCmE.pkg		UP0006-BLUS30050_00-RBAREYOUDCCF017D	2017-11-26 22:40:38		36385587	
BLUS30050	US	Rock Band - 30 Seconds to Mars - Attack	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/MORDdERLdoKEELPCPuUALld9tlHtW3srXsFcmYW96tTnBvSgtolNEbaryXXUa4dcPyf5vO6r5S9Vc09JMa2lgUN6Kvd1wLQIyDu41.pkg		UP0006-BLUS30050_00-RBATTACKXCCF0028	2017-11-26 22:40:38		20656947	
BLUS30050	US	Rock Band - Creedence Clearwater Revival - Bad Moon Rising	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/8R2xDCt5o18Bmh3TEBvnuJiANrUDdmu2UJC4xh232jhrKoeTgMtiIjTMm14HLehsLqxDjFlhYLGKRC2tOG6U9MHDyYgAHErXfGLWG.pkg		UP0006-BLUS30050_00-RBBADMOONCCF04BD	2017-11-28 06:21:34		14050918	
BLUS30050	US	Rock Band - George Thorogood - Bad to the Bone	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/y2a4rbgoEcLUDx5BrSfxLE8fvOrRIMQTXIEP07UCJa2FoA9jOFVNvYaGoVLlk9bAWfQpltSgKXLoLt0DvkIca1UrhuevxF40kFVJl.pkg		UP0006-BLUS30050_00-RBBADTOTHCCF012E	2017-11-26 22:40:38		40894464	
BLUS30050	US	Rock Band - Little Fish - Bang Bang	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/5FrM0s3Qv5JATGdCvHP56nl0TwRn8UeAp1fX3VF7yxcS096h3TOjU1gg1rhpaW2grFJw5XODjSU4FjCyjNSmao8BS6BcyHcodgGtd.pkg		UP0006-BLUS30050_00-RBBANGBANCCF043E	2017-11-28 19:03:39		19713228	
BLUS30050	US	Rock Band  - Slayer - Black Magic	http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/94osBJYrqBq5XY42xVepKuOCBdP7vdi6r8bJI4IRyXxG7oIKXkLENIDNnIFJaLu5fMaoRXsIXFMDmtdDB8ANYib6nFsLPFFxDtdub.pkg		UP0006-BLUS30050_00-RBBLACKMACCF02A1	2017-11-26 22:40:38		29255270	
